scenario_id,scenario_name,scenario_type,feature_name,file_path,language_area,requires_runtime
clauses-merge-Merge7-05,[5] Copying properties from literal map with ON MATCH,Scenario,Merge7 - Merge relationships - on match,clauses/merge/Merge7.feature,clauses.merge,True
clauses-merge-Merge8-01,[1] Using ON CREATE and ON MATCH,Scenario,Merge8 - Merge relationships - on match and on create,clauses/merge/Merge8.feature,clauses.merge,True
clauses-merge-Merge9-01,[1] UNWIND with one MERGE,Scenario,Merge9 - Merge clause interoperation with other clauses,clauses/merge/Merge9.feature,clauses.merge,True
clauses-merge-Merge9-02,[2] UNWIND with multiple MERGE,Scenario,Merge9 - Merge clause interoperation with other clauses,clauses/merge/Merge9.feature,clauses.merge,True
clauses-merge-Merge9-03,[3] Mixing MERGE with CREATE,Scenario,Merge9 - Merge clause interoperation with other clauses,clauses/merge/Merge9.feature,clauses.merge,True
clauses-merge-Merge9-04,[4] MERGE after WITH with predicate and WITH with aggregation,Scenario,Merge9 - Merge clause interoperation with other clauses,clauses/merge/Merge9.feature,clauses.merge,True
clauses-remove-Remove1-01,[1] Remove a single node property,Scenario,Remove1 - Remove a Property,clauses/remove/Remove1.feature,clauses.remove,True
clauses-remove-Remove1-02,[2] Remove multiple node properties,Scenario,Remove1 - Remove a Property,clauses/remove/Remove1.feature,clauses.remove,True
clauses-remove-Remove1-03,[3] Remove a single relationship property,Scenario,Remove1 - Remove a Property,clauses/remove/Remove1.feature,clauses.remove,True
clauses-remove-Remove1-04,[4] Remove multiple relationship properties,Scenario,Remove1 - Remove a Property,clauses/remove/Remove1.feature,clauses.remove,True
clauses-remove-Remove1-05,[5] Ignore null when removing property from a node,Scenario,Remove1 - Remove a Property,clauses/remove/Remove1.feature,clauses.remove,True
clauses-remove-Remove1-06,[6] Ignore null when removing property from a relationship,Scenario,Remove1 - Remove a Property,clauses/remove/Remove1.feature,clauses.remove,True
clauses-remove-Remove1-07,[7] Remove a missing node property,Scenario,Remove1 - Remove a Property,clauses/remove/Remove1.feature,clauses.remove,True
clauses-remove-Remove2-01,[1] Remove a single label from a node with a single label,Scenario,Remove2 - Remove a Label,clauses/remove/Remove2.feature,clauses.remove,True
clauses-remove-Remove2-02,[2] Remove a single label from a node with two labels,Scenario,Remove2 - Remove a Label,clauses/remove/Remove2.feature,clauses.remove,True
clauses-remove-Remove2-03,[3] Remove two labels from a node with three labels,Scenario,Remove2 - Remove a Label,clauses/remove/Remove2.feature,clauses.remove,True
clauses-remove-Remove2-04,[4] Remove a non-existent node label,Scenario,Remove2 - Remove a Label,clauses/remove/Remove2.feature,clauses.remove,True
clauses-remove-Remove2-05,[5] Ignore null when removing a node label,Scenario,Remove2 - Remove a Label,clauses/remove/Remove2.feature,clauses.remove,True
clauses-remove-Remove3-01,[1] Limiting to zero results after removing a property from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-02,[2] Skipping all results after removing a property from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-03,[3] Skipping and limiting to a few results after removing a property from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-04,[4] Skipping zero results and limiting to all results after removing a property from nodes does not affect the result set nor the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-05,[5] Filtering after removing a property from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-06,[6] Aggregating in `RETURN` after removing a property from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-07,[7] Aggregating in `WITH` after removing a property from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-08,[8] Limiting to zero results after removing a label from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-09,[9] Skipping all results after removing a label from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-10,[10] Skipping and limiting to a few results after removing a label from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-11,[11] Skipping zero result and limiting to all results after removing a label from nodes does not affect the result set nor the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-12,[12] Filtering after removing a label from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-13,[13] Aggregating in `RETURN` after removing a label from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-14,[14] Aggregating in `WITH` after removing a label from nodes affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-15,[15] Limiting to zero results after removing a property from relationships affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-16,[16] Skipping all results after removing a property from relationships affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-17,[17] Skipping and limiting to a few results after removing a property from relationships affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-18,[18] Skipping zero result and limiting to all results after removing a property from relationships does not affect the result set nor the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-19,[19] Filtering after removing a property from relationships affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-20,[20] Aggregating in `RETURN` after removing a property from relationships affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-remove-Remove3-21,[21] Aggregating in `WITH` after removing a property from relationships affects the result set but not the side effects,Scenario,Remove3 - Persistence of remove clause side effects,clauses/remove/Remove3.feature,clauses.remove,True
clauses-return-Return1-01,[1] Returning a list property,Scenario,Return1 - Return single variable (correct return of values according to their type),clauses/return/Return1.feature,clauses.return,False
clauses-return-Return1-02,[2] Fail when returning an undefined variable,Scenario,Return1 - Return single variable (correct return of values according to their type),clauses/return/Return1.feature,clauses.return,False
clauses-return-Return2-01,[1] Arithmetic expressions should propagate null values,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-02,[2] Returning a node property value,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-03,[3] Missing node property should become null,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-04,[4] Returning a relationship property value,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-05,[5] Missing relationship property should become null,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-06,[6] Adding a property and a literal in projection,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-07,[7] Adding list properties in projection,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-08,[8] Returning label predicate expression,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-09,[9] Returning a projected map,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-10,[10] Return count aggregation over an empty graph,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-11,[11] RETURN does not lose precision on large integers,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-12,[12] Projecting a list of nodes and relationships,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-13,[13] Projecting a map of nodes and relationships,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-14,[14] Do not fail when returning type of deleted relationships,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-15,[15] Fail when returning properties of deleted nodes,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-16,[16] Fail when returning labels of deleted nodes,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-17,[17] Fail when returning properties of deleted relationships,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return2-18,[18] Fail on projecting a non-existent function,Scenario,Return2 - Return single expression (correctly projecting an expression),clauses/return/Return2.feature,clauses.return,False
clauses-return-Return3-01,[1] Returning multiple expressions,Scenario,Return3 - Return multiple expressions (if column order correct),clauses/return/Return3.feature,clauses.return,True
clauses-return-Return3-02,[2] Returning multiple node property values,Scenario,Return3 - Return multiple expressions (if column order correct),clauses/return/Return3.feature,clauses.return,True
clauses-return-Return3-03,[3] Projecting nodes and relationships,Scenario,Return3 - Return multiple expressions (if column order correct),clauses/return/Return3.feature,clauses.return,True
clauses-return-Return4-01,[1] Honour the column name for RETURN items,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-02,[2] Support column renaming,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-03,[3] Aliasing expressions,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-04,[4] Keeping used expression 1,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-05,[5] Keeping used expression 2,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-06,[6] Keeping used expression 3,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-07,[7] Keeping used expression 4,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-08,[8] Support column renaming for aggregations,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-09,[9] Handle subexpression in aggregation also occurring as standalone expression with nested aggregation in a literal map,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-10,[10] Fail when returning multiple columns with same name,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return4-11,[11] Reusing variable names in RETURN,Scenario,Return4 - Column renaming,clauses/return/Return4.feature,clauses.return,False
clauses-return-Return5-01,[1] DISTINCT inside aggregation should work with lists in maps,Scenario,Return5 - Implicit grouping with distinct,clauses/return/Return5.feature,clauses.return,True
clauses-return-Return5-02,[2] DISTINCT on nullable values,Scenario,Return5 - Implicit grouping with distinct,clauses/return/Return5.feature,clauses.return,True
clauses-return-Return5-03,[3] DISTINCT inside aggregation should work with nested lists in maps,Scenario,Return5 - Implicit grouping with distinct,clauses/return/Return5.feature,clauses.return,True
clauses-return-Return5-04,[4] DISTINCT inside aggregation should work with nested lists of maps in maps,Scenario,Return5 - Implicit grouping with distinct,clauses/return/Return5.feature,clauses.return,True
clauses-return-Return5-05,[5] Aggregate on list values,Scenario,Return5 - Implicit grouping with distinct,clauses/return/Return5.feature,clauses.return,True
clauses-return-Return6-01,[1] Return count aggregation over nodes,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-02,[2] Projecting an arithmetic expression with aggregation,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-03,[3] Aggregating by a list property has a correct definition of equality,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-04,[4] Support multiple divisions in aggregate function,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-05,[5] Aggregates inside normal functions,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-06,[6] Handle aggregates inside non-aggregate expressions,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-07,[7] Aggregate on property,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-08,[8] Handle aggregation on functions,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-09,[9] Aggregates with arithmetics,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-10,[10] Multiple aggregates on same variable,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-11,[11] Counting matches,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-12,[12] Counting matches per group,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-13,[13] Returning the minimum length of paths,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-14,[14] Aggregates in aggregates,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-15,[15] Using `rand()` in aggregations,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-16,[16] Aggregation on complex expressions,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-17,[17] Handle constants and parameters inside an expression which contains an aggregation expression,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-18,[18] Handle returned variables inside an expression which contains an aggregation expression,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-19,[19] Handle returned property accesses inside an expression which contains an aggregation expression,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-20,[20] Fail if not returned variables are used inside an expression which contains an aggregation expression,Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return6-21,"[21] Fail if more complex expressions, even if returned, are used inside expression which contains an aggregation expression",Scenario,Return6 - Implicit grouping with aggregates,clauses/return/Return6.feature,clauses.return,False
clauses-return-Return7-01,[1] Return all variables,Scenario,Return7 - Return all variables,clauses/return/Return7.feature,clauses.return,False
clauses-return-Return7-02,[2] Fail when using RETURN * without variables in scope,Scenario,Return7 - Return all variables,clauses/return/Return7.feature,clauses.return,False
clauses-return-Return8-01,[1] Return aggregation after With filtering,Scenario,Return8 - Return clause interoperation with other clauses,clauses/return/Return8.feature,clauses.return,True
clauses-return-orderby-ReturnOrderBy1-01,[1] ORDER BY should order booleans in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-02,[2] ORDER BY DESC should order booleans in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-03,[3] ORDER BY should order strings in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-04,[4] ORDER BY DESC should order strings in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-05,[5] ORDER BY should order ints in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-06,[6] ORDER BY DESC should order ints in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-07,[7] ORDER BY should order floats in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-08,[8] ORDER BY DESC should order floats in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-09,[9] ORDER BY should order lists in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-10,[10] ORDER BY DESC should order lists in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-11,[11] ORDER BY should order distinct types in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy1-12,[12] ORDER BY DESC should order distinct types in the expected order,Scenario,ReturnOrderBy1 - Order by a single variable (correct order of values according to their type),clauses/return-orderby/ReturnOrderBy1.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy2-01,[1] ORDER BY should return results in ascending order,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-02,[2] ORDER BY DESC should return results in descending order,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-03,[3] Sort on aggregated function,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-04,[4] Support sort and distinct,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-05,[5] Support ordering by a property after being distinct-ified,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-06,[6] Count star should count everything in scope,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-07,[7] Ordering with aggregation,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-08,[8] Returning all variables with ordering,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-09,[9] Using aliased DISTINCT expression in ORDER BY,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-10,[10] Returned columns do not change from using ORDER BY,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-11,[11] Aggregates ordered by arithmetics,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-12,[12] Aggregation of named paths,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-13,[13] Fail when sorting on variable removed by DISTINCT,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy2-14,[14] Fail on aggregation in ORDER BY after RETURN,Scenario,ReturnOrderBy2 - Order by a single expression (order of projection),clauses/return-orderby/ReturnOrderBy2.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy3-01,[1] Sort on aggregate function and normal property,Scenario,ReturnOrderBy3 - Order by multiple expressions (order obey priority of expressions),clauses/return-orderby/ReturnOrderBy3.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy4-01,[1] ORDER BY of a column introduced in RETURN should return salient results in ascending order,Scenario,ReturnOrderBy4 - Order by in combination with projection,clauses/return-orderby/ReturnOrderBy4.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy4-02,[2] Handle projections with ORDER BY,Scenario,ReturnOrderBy4 - Order by in combination with projection,clauses/return-orderby/ReturnOrderBy4.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy5-01,[1] Renaming columns before ORDER BY should return results in ascending order,Scenario,ReturnOrderBy5 - Order by in combination with column renaming,clauses/return-orderby/ReturnOrderBy5.feature,clauses.return-orderby,True
clauses-return-orderby-ReturnOrderBy6-01,[1] Handle constants and parameters inside an order by item which contains an aggregation expression,Scenario,ReturnOrderBy6 - Aggregation expressions in order by,clauses/return-orderby/ReturnOrderBy6.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy6-02,[2] Handle returned aliases inside an order by item which contains an aggregation expression,Scenario,ReturnOrderBy6 - Aggregation expressions in order by,clauses/return-orderby/ReturnOrderBy6.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy6-03,[3] Handle returned property accesses inside an order by item which contains an aggregation expression,Scenario,ReturnOrderBy6 - Aggregation expressions in order by,clauses/return-orderby/ReturnOrderBy6.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy6-04,[4] Fail if not returned variables are used inside an order by item which contains an aggregation expression,Scenario,ReturnOrderBy6 - Aggregation expressions in order by,clauses/return-orderby/ReturnOrderBy6.feature,clauses.return-orderby,False
clauses-return-orderby-ReturnOrderBy6-05,"[5] Fail if more complex expressions, even if returned, are used inside an order by item which contains an aggregation expression",Scenario,ReturnOrderBy6 - Aggregation expressions in order by,clauses/return-orderby/ReturnOrderBy6.feature,clauses.return-orderby,False
clauses-return-skip-limit-ReturnSkipLimit1-01,[1] Start the result from the second row,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-02,[2] Start the result from the second row by param,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-03,[3] SKIP with an expression that does not depend on variables,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-04,[4] Accept skip zero,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-05,[5] SKIP with an expression that depends on variables should fail,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-06,[6] Negative parameter for SKIP should fail,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-07,[7] Negative SKIP should fail,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-08,[8] Floating point parameter for SKIP should fail,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-09,[9] Floating point SKIP should fail,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-10,[10] Fail when using non-constants in SKIP,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit1-11,[11] Fail when using negative value in SKIP,Scenario,ReturnSkipLimit1 - Skip,clauses/return-skip-limit/ReturnSkipLimit1.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-01,[1] Limit to two hits,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-02,[2] Limit to two hits with explicit order,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-03,[3] LIMIT 0 should return an empty result,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-04,[4] Handle ORDER BY with LIMIT 1,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-05,[5] ORDER BY with LIMIT 0 should not generate errors,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-06,[6] LIMIT with an expression that does not depend on variables,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-07,[7] Limit to more rows than actual results 1,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
clauses-return-skip-limit-ReturnSkipLimit2-08,[8] Limit to more rows than actual results 2,Scenario,ReturnSkipLimit2 - Limit,clauses/return-skip-limit/ReturnSkipLimit2.feature,clauses.return-skip-limit,False
